no;date_publish;province;source_web;url;key_word;date_access;species;kabupaten_m;quantity;news_publish;news_title;news_content
267;26/02/2024;papua tengah;suara_papua;https://suarapapua.com/2024/02/26/gawat-di-mimika-2-500-ekor-babi-mati-terserang-virus-asf/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
268;03/04/2024;papua tengah;fajar_papua;https://fajarpapua.com/2024/04/03/hingga-1-april-2024-jumlah-kematian-babi-akibat-asf-di-timika-capai-5-819-ekor/#google_vignette;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
269;19/03/2024;papua tengah;fajar_papua;https://fajarpapua.com/2024/03/19/sudah-6-000-ekor-ternak-babi-di-timika-yang-mati-terserang-wabah-virus-asf/#google_vignette;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
270;29/02/2024;papua tengah;koran_papua;https://koranpapua.id/2024/02/29/kabar-terbaru-sudah-2-938-ekor-babi-di-timika-mati-terserang-virus-asf/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
271;24/02/2024;papua tengah;antara_papuabarat;https://papuabarat.antaranews.com/berita/40197/1726-ternak-babi-di-mimika-mati-akibat-virus-asf;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
272;25/03/2024;papua tengah;koran_papua;https://koranpapua.id/2024/03/25/kematian-babi-sudah-5-200-ekor-drh-sabelina-populasi-yang-tersisa-harus-diselamatkan/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
273;02/06/2024;papua;fajar_papua;https://fajarpapua.com/2024/06/02/mengancam-ternak-babi-penjabat-bupati-jayapura-imbau-warga-waspada-virus-asf/#google_vignette;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
274;22/02/2024;papua tengah;koran_papua;https://koranpapua.id/2024/02/22/1-848-ekor-babi-mati-pasca-merebaknya-virus-asf-di-timika/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
275;22/01/2024;papua tengah;koran_papua;https://koranpapua.id/2024/01/22/empat-hari-dilaporkan-61-ekor-babi-di-timika-mati-peternak-diingatkan-perhatikan-kebersihan-kandang/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
276;08/03/2024;papua tengah;fajar_papua;https://fajarpapua.com/2024/03/08/3-278-ekor-mati-karena-virus-asf-larangan-pengiriman-daging-babi-asal-mimika-mulai-diberlakukan-di-wilayah-papua/#google_vignette;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
277;29/01/2024;papua tengah;fajar_papua;https://fajarpapua.com/2024/01/29/sudah-240-ekor-babi-mati-terserang-virus-asf-pekan-depan-disnakeswan-mimika-tutup-penjualan-daging-babi/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
278;30/01/2024;papua tengah;antara_papua;https://papua.antaranews.com/berita/715644/dinas-kesehatan-hewan-mimika-sebut-245-ekor-babi-mati-kena-virus-asf;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
279;29/01/2024;papua tengah;pojok_papua;https://www.pojokpapua.id/2024/01/29/245-babi-mati-karena-virus-asf-disnak-mimika-keluarkan-imbauan/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
280;12/03/2024;papua tengah;salam_papua;https://salampapua.com/2024/03/babi-mati-di-timika-akibat-virus-asf-makin-bertambah-mencapai-4-250-ekor.html;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
281;25/02/2024;papua tengah;nabire;https://www.nabire.net/waduh-sudah-1-726-ternak-babi-di-mimika-mati-akibat-virus-asf/#google_vignette;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
282;02/03/2024;papua tengah;fajar_papua;https://fajarpapua.com/2024/03/02/virus-asf-melanda-hingga-ke-kampung-kampung-di-mimika-warga-sp-6-kaget-ada-bangkai-babi-di-sungai/#google_vignette;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
283;26/01/2024;papua tengah;salam_papua;https://salampapua.com/2024/01/193-ekor-babi-di-timika-mati-diserang-virus-asf-disnakeswan-larang-pengiriman-keluar-mimika.html;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
284;05/03/2024;papua tengah;salam_papua;https://salampapua.com/2024/03/virus-asf-di-mimika-terus-menyebar-pemkab-siapkan-tempat-penguburan-baru-bangkai-babi.html;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
285;30/01/2024;papua tengah;tribun_papua;https://papua.tribunnews.com/2024/01/30/diserang-virus-asf-245-ternak-babi-mati-di-timika;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
286;22/01/2024;papua tengah;fajar_papua;https://fajarpapua.com/2024/01/22/ditakuti-wabah-asfv-hanya-4-hari-sudah-44-ekor-babi-warga-timika-yang-dilaporkan-mati-disnak-kirim-sampel-ke-loka-vet-jayapura/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
287;06/02/2024;papua tengah;antar_papua;https://antarpapua.com/data-terbaru-519-ekor-babi-di-mimika-mati-terserang-virus-asf-tiga-distrik-masuk-zona-merah/;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
288;17/02/2024;papua tengah;tribun_papua;https://papua.tribunnews.com/2024/02/17/ribuan-ternak-babi-di-mimika-mati-diserang-virus-asf-dikuburkan-secara-masal;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
289;29/01/2024;papua tengah;salam_papua;https://salampapua.com/2024/01/sudah-245-ekor-babi-di-mimika-mati-terjangkit-asf.html;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
290;01/02/2024;papua tengah;tribun_papua;https://papua.tribunnews.com/2024/02/01/cegah-virus-asf-untuk-ternak-babi-simak-9-informasi-penting-di-sini;"""babi"" ""mati"" ""2024""";27/09/2024;domestic;;;;;
